batch_id,process_step,machine_id,start_time,end_time,duration,operator,quality_flag,defect_type,remarks,material_moved
BATCH_9889,Polishing,MACHINE_08,2025-09-13 17:51:15.732924,2025-09-13 18:01:17.487236,10.029238528245978,Operator_12,Fail,None,,False
BATCH_9889,Surface Treatment,MACHINE_09,2025-09-13 18:21:15.732924,2025-09-13 18:40:05.969579,18.837277581020516,Operator_16,Fail,None,,True
BATCH_9889,Semi-finished Inspection,MACHINE_10,2025-09-13 18:51:15.732924,2025-09-13 19:34:09.322724,42.89316333002662,Operator_13,Fail,None,,True
BATCH_9889,Silk Printing,MACHINE_11,2025-09-13 19:21:15.732924,2025-09-13 19:59:49.712027,38.56631837565493,Operator_14,Scrap,None,,False
BATCH_9889,Final Assembly,MACHINE_12,2025-09-13 19:51:15.732924,2025-09-13 19:58:24.068776,7.138930867756517,Operator_20,Fail,None,,False
BATCH_9889,Quality Inspection,MACHINE_13,2025-09-13 20:21:15.732924,2025-09-13 21:08:14.269803,46.97561464501257,Operator_14,Scrap,None,,True
BATCH_9889,Warehousing,MACHINE_14,2025-09-13 20:51:15.732924,2025-09-13 20:58:03.101469,6.789475757806143,Operator_12,Fail,None,,False
BATCH_9889,Shipment,MACHINE_15,2025-09-13 21:21:15.732924,2025-09-13 21:43:55.473139,22.662336924553646,Operator_14,Pass,None,,True
BATCH_5827,Material Application,MACHINE_01,2025-09-14 14:21:15.732924,2025-09-14 14:51:41.995150,30.437703765529943,Operator_3,Fail,None,,False
BATCH_5827,Blanking,MACHINE_02,2025-09-14 14:51:15.732924,2025-09-14 15:21:16.535275,30.01337251578884,Operator_6,Fail,None,,False
BATCH_5827,Laser Cutting,MACHINE_03,2025-09-14 15:21:15.732924,2025-09-14 15:27:17.124558,6.023193904611979,Operator_9,Pass,None,,False
BATCH_5827,CNC Punching,MACHINE_04,2025-09-14 15:51:15.732924,2025-09-14 16:01:36.807291,10.351239442376968,Operator_13,Pass,None,,False
BATCH_5827,Press Brake Bending,MACHINE_05,2025-09-14 16:21:15.732924,2025-09-14 17:12:55.616700,51.66472959785506,Operator_3,Scrap,None,,True
BATCH_5827,Fitter Riveting,MACHINE_06,2025-09-14 16:51:15.732924,2025-09-14 17:30:21.713458,39.09967555886396,Operator_19,Fail,None,,False
BATCH_5827,Welding,MACHINE_07,2025-09-14 17:21:15.732924,2025-09-14 18:09:22.227390,48.10824109601411,Operator_10,Pass,None,,False
BATCH_5827,Polishing,MACHINE_08,2025-09-14 17:51:15.732924,2025-09-14 18:04:48.710940,13.549633603641999,Operator_10,Pass,None,,False
BATCH_5827,Surface Treatment,MACHINE_09,2025-09-14 18:21:15.732924,2025-09-14 18:57:15.698531,35.999426786214784,Operator_19,Pass,None,,True
BATCH_5827,Semi-finished Inspection,MACHINE_10,2025-09-14 18:51:15.732924,2025-09-14 19:36:23.977851,45.137415451406866,Operator_16,Pass,Crack,,False
BATCH_5827,Silk Printing,MACHINE_11,2025-09-14 19:21:15.732924,2025-09-14 19:54:38.685850,33.382548760091154,Operator_19,Fail,None,,True
BATCH_5827,Final Assembly,MACHINE_12,2025-09-14 19:51:15.732924,2025-09-14 20:14:05.819490,22.83477610344292,Operator_4,Scrap,None,,False
BATCH_5827,Quality Inspection,MACHINE_13,2025-09-14 20:21:15.732924,2025-09-14 21:00:30.965112,39.25386980727084,Operator_4,Pass,Burr,,False
BATCH_5827,Warehousing,MACHINE_14,2025-09-14 20:51:15.732924,2025-09-14 20:59:46.190720,8.507629937820889,Operator_1,Scrap,None,,True
BATCH_5827,Shipment,MACHINE_15,2025-09-14 21:21:15.732924,2025-09-14 21:50:37.555263,29.363705646859202,Operator_18,Scrap,None,,False
BATCH_4028,Material Application,MACHINE_01,2025-09-14 14:21:15.732924,2025-09-14 15:03:11.678149,41.93242042371677,Operator_16,Scrap,None,,False
BATCH_4028,Blanking,MACHINE_02,2025-09-14 14:51:15.732924,2025-09-14 14:56:59.511007,5.729634718573926,Operator_11,Scrap,Burr,,True
BATCH_4028,Laser Cutting,MACHINE_03,2025-09-14 15:21:15.732924,2025-09-14 15:55:15.446797,33.99523121832058,Operator_2,Pass,None,,True
BATCH_4028,CNC Punching,MACHINE_04,2025-09-14 15:51:15.732924,2025-09-14 15:58:38.990522,7.387626633358521,Operator_14,Scrap,None,,True
BATCH_4028,Press Brake Bending,MACHINE_05,2025-09-14 16:21:15.732924,2025-09-14 17:03:50.413080,42.578002596098045,Operator_17,Fail,None,,True
BATCH_4028,Fitter Riveting,MACHINE_06,2025-09-14 16:51:15.732924,2025-09-14 17:46:00.089541,54.7392769419961,Operator_11,Fail,None,,False
BATCH_4028,Welding,MACHINE_07,2025-09-14 17:21:15.732924,2025-09-14 17:46:39.019675,25.388112518712276,Operator_7,Scrap,Crack,Tool change,True
BATCH_4028,Polishing,MACHINE_08,2025-09-14 17:51:15.732924,2025-09-14 17:58:50.306622,7.57622830723605,Operator_20,Pass,None,,True
BATCH_4028,Surface Treatment,MACHINE_09,2025-09-14 18:21:15.732924,2025-09-14 18:52:32.145789,31.273547756700843,Operator_20,Pass,None,,True
BATCH_4028,Semi-finished Inspection,MACHINE_10,2025-09-14 18:51:15.732924,2025-09-14 19:22:26.795360,31.184373933004874,Operator_17,Scrap,None,,True
BATCH_4028,Silk Printing,MACHINE_11,2025-09-14 19:21:15.732924,2025-09-14 19:47:19.308368,26.059590727455145,Operator_16,Pass,None,,False
BATCH_4028,Final Assembly,MACHINE_12,2025-09-14 19:51:15.732924,2025-09-14 19:56:50.479878,5.579115891997096,Operator_11,Scrap,None,,False
BATCH_4028,Quality Inspection,MACHINE_13,2025-09-14 20:21:15.732924,2025-09-14 20:51:14.855055,29.985368847360146,Operator_5,Fail,None,,False
BATCH_4028,Warehousing,MACHINE_14,2025-09-14 20:51:15.732924,2025-09-14 21:12:38.786827,21.384231718263106,Operator_19,Scrap,None,,True
BATCH_4028,Shipment,MACHINE_15,2025-09-14 21:21:15.732924,2025-09-14 21:44:02.448969,22.778600747847808,Operator_11,Scrap,None,,True
BATCH_1951,Material Application,MACHINE_01,2025-09-14 14:21:15.732924,2025-09-14 14:42:19.197619,21.057744908698805,Operator_11,Pass,None,,False
BATCH_1951,Blanking,MACHINE_02,2025-09-14 14:51:15.732924,2025-09-14 15:04:30.049870,13.238615758337907,Operator_15,Pass,None,,False
BATCH_1951,Laser Cutting,MACHINE_03,2025-09-14 15:21:15.732924,2025-09-14 15:52:58.378433,31.710758485284142,Operator_6,Scrap,None,,False
BATCH_1951,CNC Punching,MACHINE_04,2025-09-14 15:51:15.732924,2025-09-14 16:30:58.344080,39.71018594089008,Operator_17,Fail,None,,False
BATCH_1951,Press Brake Bending,MACHINE_05,2025-09-14 16:21:15.732924,2025-09-14 16:28:08.239223,6.875104988067365,Operator_14,Pass,None,Material issue,True
BATCH_1951,Fitter Riveting,MACHINE_06,2025-09-14 16:51:15.732924,2025-09-14 17:43:00.101949,51.73948375238376,Operator_3,Scrap,None,,True
BATCH_1951,Welding,MACHINE_07,2025-09-14 17:21:15.732924,2025-09-14 17:56:08.118457,34.873092213958756,Operator_8,Scrap,None,,False
BATCH_1951,Polishing,MACHINE_08,2025-09-14 17:51:15.732924,2025-09-14 18:30:54.036363,39.6383906485281,Operator_14,Fail,None,,False
BATCH_1951,Surface Treatment,MACHINE_09,2025-09-14 18:21:15.732924,2025-09-14 18:41:55.152570,20.65699410012962,Operator_6,Pass,None,,False
BATCH_1951,Semi-finished Inspection,MACHINE_10,2025-09-14 18:51:15.732924,2025-09-14 19:16:54.379544,25.644110329021423,Operator_16,Scrap,None,,True
BATCH_1951,Silk Printing,MACHINE_11,2025-09-14 19:21:15.732924,2025-09-14 19:33:56.918525,12.686426686529998,Operator_14,Fail,None,,False
BATCH_1951,Final Assembly,MACHINE_12,2025-09-14 19:51:15.732924,2025-09-14 20:26:26.427213,35.17823815411849,Operator_17,Scrap,None,,True
BATCH_1951,Quality Inspection,MACHINE_13,2025-09-14 20:21:15.732924,2025-09-14 21:11:51.440349,50.59512374894588,Operator_9,Pass,None,,True
BATCH_1951,Warehousing,MACHINE_14,2025-09-14 20:51:15.732924,2025-09-14 21:11:32.286283,20.275889323690215,Operator_19,Pass,None,,True
BATCH_1951,Shipment,MACHINE_15,2025-09-14 21:21:15.732924,2025-09-14 22:17:50.661023,56.58213498069324,Operator_9,Pass,None,,True
BATCH_1928,Material Application,MACHINE_01,2025-09-14 14:21:15.732924,2025-09-14 15:09:53.584302,48.6308563021636,Operator_15,Scrap,None,,True
BATCH_1928,Blanking,MACHINE_02,2025-09-14 14:51:15.732924,2025-09-14 15:42:04.010387,50.80462438922046,Operator_2,Fail,None,,True
BATCH_1928,Laser Cutting,MACHINE_03,2025-09-14 15:21:15.732924,2025-09-14 16:15:11.034177,53.921687551512704,Operator_5,Fail,None,,True
BATCH_1928,CNC Punching,MACHINE_04,2025-09-14 15:51:15.732924,2025-09-14 16:09:08.848862,17.885265627470297,Operator_1,Pass,None,,False
BATCH_1928,Press Brake Bending,MACHINE_05,2025-09-14 16:21:15.732924,2025-09-14 17:09:37.244658,48.35852889879092,Operator_7,Pass,None,,False
BATCH_1928,Fitter Riveting,MACHINE_06,2025-09-14 16:51:15.732924,2025-09-14 17:18:25.284527,27.159193380447032,Operator_17,Pass,Burr,,False
BATCH_1928,Welding,MACHINE_07,2025-09-14 17:21:15.732924,2025-09-14 17:33:18.249224,12.04193833906842,Operator_3,Scrap,None,,False
BATCH_1928,Polishing,MACHINE_08,2025-09-14 17:51:15.732924,2025-09-14 18:04:08.275901,12.875716275787086,Operator_1,Fail,None,,True
BATCH_1928,Surface Treatment,MACHINE_09,2025-09-14 18:21:15.732924,2025-09-14 18:50:10.851339,28.91864024883423,Operator_9,Pass,None,,True
BATCH_1928,Semi-finished Inspection,MACHINE_10,2025-09-14 18:51:15.732924,2025-09-14 19:06:27.472824,15.195665000647379,Operator_1,Fail,None,,True
BATCH_1928,Silk Printing,MACHINE_11,2025-09-14 19:21:15.732924,2025-09-14 19:40:02.509668,18.77961239397783,Operator_18,Fail,None,,True
BATCH_1928,Final Assembly,MACHINE_12,2025-09-14 19:51:15.732924,2025-09-14 20:21:59.080818,30.722464892017868,Operator_3,Scrap,None,,True
BATCH_1928,Quality Inspection,MACHINE_13,2025-09-14 20:21:15.732924,2025-09-14 20:28:47.595055,7.53103552407744,Operator_6,Fail,None,Normal,True
BATCH_1928,Warehousing,MACHINE_14,2025-09-14 20:51:15.732924,2025-09-14 21:17:37.461852,26.36214880395314,Operator_2,Scrap,None,,False
BATCH_1928,Shipment,MACHINE_15,2025-09-14 21:21:15.732924,2025-09-14 22:20:46.084859,59.505865591043694,Operator_11,Pass,Misalignment,,False
BATCH_3462,Material Application,MACHINE_01,2025-09-14 14:21:15.732924,2025-09-14 14:42:18.449884,21.045282667418515,Operator_19,Pass,None,,False
BATCH_3462,Blanking,MACHINE_02,2025-09-14 14:51:15.732924,2025-09-14 15:00:37.485087,9.362536045580995,Operator_19,Pass,None,,False
BATCH_3462,Laser Cutting,MACHINE_03,2025-09-14 15:21:15.732924,2025-09-14 15:51:41.657959,30.432083916668933,Operator_8,Pass,None,,True
BATCH_3462,CNC Punching,MACHINE_04,2025-09-14 15:51:15.732924,2025-09-14 16:34:26.082987,43.17250104721284,Operator_1,Fail,None,,True
BATCH_3462,Press Brake Bending,MACHINE_05,2025-09-14 16:21:15.732924,2025-09-14 16:35:58.161818,14.707148225118198,Operator_4,Fail,None,,False
BATCH_3462,Fitter Riveting,MACHINE_06,2025-09-14 16:51:15.732924,2025-09-14 17:32:09.728517,40.89992654974695,Operator_12,Scrap,None,,True
BATCH_3462,Welding,MACHINE_07,2025-09-14 17:21:15.732924,2025-09-14 17:35:43.765298,14.467206238665502,Operator_18,Scrap,None,,True
BATCH_3462,Polishing,MACHINE_08,2025-09-14 17:51:15.732924,2025-09-14 18:17:55.821091,26.668136114790425,Operator_18,Scrap,None,,True
BATCH_3462,Surface Treatment,MACHINE_09,2025-09-14 18:21:15.732924,2025-09-14 19:17:27.028624,56.18826167400363,Operator_19,Fail,None,,True
BATCH_3462,Semi-finished Inspection,MACHINE_10,2025-09-14 18:51:15.732924,2025-09-14 19:41:13.631718,49.96497990496797,Operator_17,Fail,None,,True
BATCH_3462,Silk Printing,MACHINE_11,2025-09-14 19:21:15.732924,2025-09-14 20:00:20.973877,39.087349216488875,Operator_4,Scrap,Crack,,False
BATCH_3462,Final Assembly,MACHINE_12,2025-09-14 19:51:15.732924,2025-09-14 20:39:00.985990,47.75421776418354,Operator_18,Pass,None,Tool change,False
BATCH_3462,Quality Inspection,MACHINE_13,2025-09-14 20:21:15.732924,2025-09-14 21:18:07.986881,56.87089928965193,Operator_11,Pass,Misalignment,,True
BATCH_3462,Warehousing,MACHINE_14,2025-09-14 20:51:15.732924,2025-09-14 21:46:16.077820,55.00574827420731,Operator_13,Scrap,None,,True
BATCH_3462,Shipment,MACHINE_15,2025-09-14 21:21:15.732924,2025-09-14 21:41:08.305588,19.87621106060606,Operator_5,Fail,None,,True
BATCH_2631,Material Application,MACHINE_01,2025-09-14 14:21:15.732924,2025-09-14 15:13:28.236485,52.20839267595124,Operator_12,Scrap,None,,False
BATCH_2631,Blanking,MACHINE_02,2025-09-14 14:51:15.732924,2025-09-14 15:06:34.322179,15.30982091971144,Operator_5,Pass,None,,False
BATCH_2631,Laser Cutting,MACHINE_03,2025-09-14 15:21:15.732924,2025-09-14 16:09:54.543087,48.646836049020564,Operator_11,Fail,None,,True
BATCH_2631,CNC Punching,MACHINE_04,2025-09-14 15:51:15.732924,2025-09-14 16:36:13.771254,44.967305498597646,Operator_11,Pass,None,,True
BATCH_2631,Press Brake Bending,MACHINE_05,2025-09-14 16:21:15.732924,2025-09-14 16:57:12.324883,35.94319932095239,Operator_5,Pass,None,,False
BATCH_2631,Fitter Riveting,MACHINE_06,2025-09-14 16:51:15.732924,2025-09-14 17:44:43.678040,53.46575193535449,Operator_10,Pass,None,,True
BATCH_2631,Welding,MACHINE_07,2025-09-14 17:21:15.732924,2025-09-14 18:10:56.581038,49.68080189959646,Operator_14,Fail,None,,False
BATCH_2631,Polishing,MACHINE_08,2025-09-14 17:51:15.732924,2025-09-14 18:22:27.658336,31.1987568595557,Operator_3,Pass,None,,False
BATCH_2631,Surface Treatment,MACHINE_09,2025-09-14 18:21:15.732924,2025-09-14 19:16:21.148751,55.09026378190832,Operator_7,Pass,None,,True
BATCH_2631,Semi-finished Inspection,MACHINE_10,2025-09-14 18:51:15.732924,2025-09-14 19:37:24.039688,46.13844606329353,Operator_7,Fail,None,,True
BATCH_2631,Silk Printing,MACHINE_11,2025-09-14 19:21:15.732924,2025-09-14 20:06:54.606408,45.64789139736121,Operator_2,Pass,None,,False
BATCH_2631,Final Assembly,MACHINE_12,2025-09-14 19:51:15.732924,2025-09-14 20:37:56.103052,46.67283547470374,Operator_2,Fail,None,,True
BATCH_2631,Quality Inspection,MACHINE_13,2025-09-14 20:21:15.732924,2025-09-14 20:50:26.639836,29.181781865136365,Operator_5,Fail,Burr,,True
BATCH_2631,Warehousing,MACHINE_14,2025-09-14 20:51:15.732924,2025-09-14 21:09:49.517307,18.563073052153243,Operator_1,Fail,None,,False
BATCH_2631,Shipment,MACHINE_15,2025-09-14 21:21:15.732924,2025-09-14 22:10:36.370861,49.34396561229537,Operator_18,Scrap,None,,True
BATCH_8352,Material Application,MACHINE_01,2025-09-14 14:21:15.732924,2025-09-14 14:45:08.327543,23.87657697516088,Operator_3,Pass,None,,False
BATCH_8352,Blanking,MACHINE_02,2025-09-14 14:51:15.732924,2025-09-14 15:18:34.203338,27.307840225344933,Operator_3,Scrap,None,Normal,True
BATCH_8352,Laser Cutting,MACHINE_03,2025-09-14 15:21:15.732924,2025-09-14 15:48:38.702837,27.382831880316886,Operator_10,Fail,None,,False
BATCH_8352,CNC Punching,MACHINE_04,2025-09-14 15:51:15.732924,2025-09-14 16:22:37.818360,31.36809060315059,Operator_18,Scrap,None,,True
BATCH_8352,Press Brake Bending,MACHINE_05,2025-09-14 16:21:15.732924,2025-09-14 16:38:50.849065,17.58526901839879,Operator_5,Pass,None,,True
BATCH_8352,Fitter Riveting,MACHINE_06,2025-09-14 16:51:15.732924,2025-09-14 17:20:41.777762,29.434080626845013,Operator_3,Scrap,None,,False
BATCH_8352,Welding,MACHINE_07,2025-09-14 17:21:15.732924,2025-09-14 18:00:36.804658,39.351195572102,Operator_1,Fail,None,,False
BATCH_8352,Polishing,MACHINE_08,2025-09-14 17:51:15.732924,2025-09-14 17:56:31.357154,5.260403837737152,Operator_9,Fail,None,,True
BATCH_8352,Surface Treatment,MACHINE_09,2025-09-14 18:21:15.732924,2025-09-14 19:12:09.486637,50.895895224971134,Operator_15,Fail,None,,False
BATCH_8352,Semi-finished Inspection,MACHINE_10,2025-09-14 18:51:15.732924,2025-09-14 19:29:03.692768,37.79933073491484,Operator_9,Pass,None,,False
BATCH_8352,Silk Printing,MACHINE_11,2025-09-14 19:21:15.732924,2025-09-14 19:51:50.781014,30.584134825748098,Operator_19,Pass,None,,False
BATCH_8352,Final Assembly,MACHINE_12,2025-09-14 19:51:15.732924,2025-09-14 20:21:27.613465,30.198009016062144,Operator_5,Fail,None,,True
BATCH_8352,Quality Inspection,MACHINE_13,2025-09-14 20:21:15.732924,2025-09-14 20:54:27.004999,33.187867922724834,Operator_3,Fail,None,,False
BATCH_8352,Warehousing,MACHINE_14,2025-09-14 20:51:15.732924,2025-09-14 21:15:15.221366,23.991474025079885,Operator_16,Pass,None,,True
BATCH_8352,Shipment,MACHINE_15,2025-09-14 21:21:15.732924,2025-09-14 21:38:32.774001,17.284017950229234,Operator_2,Pass,None,,True
BATCH_2323,Material Application,MACHINE_01,2025-09-14 14:21:15.732924,2025-09-14 15:15:16.520317,54.01312322157719,Operator_20,Scrap,None,,True
BATCH_2323,Blanking,MACHINE_02,2025-09-14 14:51:15.732924,2025-09-14 15:04:29.294403,13.226024650009789,Operator_11,Pass,None,Normal,True
BATCH_2323,Laser Cutting,MACHINE_03,2025-09-14 15:21:15.732924,2025-09-14 15:35:14.670192,13.982287797164155,Operator_12,Pass,None,Power surge,False
BATCH_2323,CNC Punching,MACHINE_04,2025-09-14 15:51:15.732924,2025-09-14 16:00:01.353892,8.7603494705913,Operator_11,Fail,None,,True
BATCH_2323,Press Brake Bending,MACHINE_05,2025-09-14 16:21:15.732924,2025-09-14 16:48:55.385777,27.660880889885146,Operator_8,Fail,None,,False
BATCH_2323,Fitter Riveting,MACHINE_06,2025-09-14 16:51:15.732924,2025-09-14 17:25:28.245356,34.208540526523244,Operator_13,Scrap,None,,True
BATCH_2323,Welding,MACHINE_07,2025-09-14 17:21:15.732924,2025-09-14 18:04:21.212493,43.0913261515631,Operator_8,Fail,None,,False
BATCH_2323,Polishing,MACHINE_08,2025-09-14 17:51:15.732924,2025-09-14 18:16:35.179141,25.324103615533293,Operator_16,Fail,None,Tool change,False
BATCH_2323,Surface Treatment,MACHINE_09,2025-09-14 18:21:15.732924,2025-09-14 19:18:12.959152,56.95377046740757,Operator_3,Scrap,Misalignment,,False
BATCH_2323,Semi-finished Inspection,MACHINE_10,2025-09-14 18:51:15.732924,2025-09-14 19:37:02.246036,45.775218534087706,Operator_7,Fail,None,,True
BATCH_2323,Silk Printing,MACHINE_11,2025-09-14 19:21:15.732924,2025-09-14 19:43:03.082162,21.789153974078022,Operator_15,Fail,None,,True
BATCH_2323,Final Assembly,MACHINE_12,2025-09-14 19:51:15.732924,2025-09-14 19:58:10.907405,6.919574689068565,Operator_12,Scrap,None,,False
BATCH_2323,Quality Inspection,MACHINE_13,2025-09-14 20:21:15.732924,2025-09-14 20:59:58.988024,38.72091833700324,Operator_11,Fail,None,,True
BATCH_2323,Warehousing,MACHINE_14,2025-09-14 20:51:15.732924,2025-09-14 21:18:56.358569,27.67709408940471,Operator_11,Fail,None,,True
BATCH_2323,Shipment,MACHINE_15,2025-09-14 21:21:15.732924,2025-09-14 21:44:08.934643,22.88669531254228,Operator_17,Pass,None,,False
BATCH_5665,Material Application,MACHINE_01,2025-09-14 14:21:15.732924,2025-09-14 15:01:14.432447,39.97832538638193,Operator_2,Fail,None,,False
BATCH_5665,Blanking,MACHINE_02,2025-09-14 14:51:15.732924,2025-09-14 15:21:51.072506,30.588993026601102,Operator_15,Fail,None,,True
BATCH_5665,Laser Cutting,MACHINE_03,2025-09-14 15:21:15.732924,2025-09-14 15:30:10.960089,8.92045274250312,Operator_15,Scrap,None,,False
BATCH_5665,CNC Punching,MACHINE_04,2025-09-14 15:51:15.732924,2025-09-14 16:07:08.626770,15.881564099717231,Operator_18,Fail,None,,True
BATCH_5665,Press Brake Bending,MACHINE_05,2025-09-14 16:21:15.732924,2025-09-14 16:51:07.178544,29.857426992236253,Operator_15,Fail,None,,True
BATCH_5665,Fitter Riveting,MACHINE_06,2025-09-14 16:51:15.732924,2025-09-14 17:23:23.498973,32.12943414808514,Operator_3,Scrap,None,Power surge,True
BATCH_5665,Welding,MACHINE_07,2025-09-14 17:21:15.732924,2025-09-14 18:04:54.037434,43.63840850254231,Operator_18,Scrap,None,,False
BATCH_5665,Polishing,MACHINE_08,2025-09-14 17:51:15.732924,2025-09-14 18:05:55.612571,14.664660783877956,Operator_16,Pass,None,,True
BATCH_5665,Surface Treatment,MACHINE_09,2025-09-14 18:21:15.732924,2025-09-14 19:12:12.267554,50.94224382964786,Operator_8,Fail,None,,True
BATCH_5665,Semi-finished Inspection,MACHINE_10,2025-09-14 18:51:15.732924,2025-09-14 19:48:55.406984,57.66123433817149,Operator_2,Fail,None,,True
BATCH_5665,Silk Printing,MACHINE_11,2025-09-14 19:21:15.732924,2025-09-14 19:59:56.557315,38.680406517664494,Operator_3,Pass,None,,False
BATCH_5665,Final Assembly,MACHINE_12,2025-09-14 19:51:15.732924,2025-09-14 20:49:59.502581,58.729494286912356,Operator_20,Pass,None,,False
BATCH_5665,Quality Inspection,MACHINE_13,2025-09-14 20:21:15.732924,2025-09-14 20:45:57.291291,24.692639451254053,Operator_8,Pass,None,,True
BATCH_5665,Warehousing,MACHINE_14,2025-09-14 20:51:15.732924,2025-09-14 21:08:55.607937,17.664583548754777,Operator_4,Scrap,None,,True
BATCH_5665,Shipment,MACHINE_15,2025-09-14 21:21:15.732924,2025-09-14 21:57:43.126282,36.45655596031226,Operator_3,Fail,None,,False
BATCH_3833,Material Application,MACHINE_01,2025-09-14 14:21:15.732924,2025-09-14 15:12:40.693482,51.41600929201382,Operator_11,Scrap,None,,False
BATCH_3833,Blanking,MACHINE_02,2025-09-14 14:51:15.732924,2025-09-14 15:03:54.976975,12.65406751686153,Operator_5,Pass,None,,True
BATCH_3833,Laser Cutting,MACHINE_03,2025-09-14 15:21:15.732924,2025-09-14 16:04:01.144856,42.75686552907724,Operator_6,Pass,None,,False
BATCH_3833,CNC Punching,MACHINE_04,2025-09-14 15:51:15.732924,2025-09-14 16:00:26.277437,9.175741883608016,Operator_8,Scrap,None,,True
BATCH_3833,Press Brake Bending,MACHINE_05,2025-09-14 16:21:15.732924,2025-09-14 17:09:16.975880,48.02071594139641,Operator_17,Scrap,None,,False
BATCH_3833,Fitter Riveting,MACHINE_06,2025-09-14 16:51:15.732924,2025-09-14 16:59:53.342985,8.626834346818244,Operator_13,Fail,None,,False
BATCH_3833,Welding,MACHINE_07,2025-09-14 17:21:15.732924,2025-09-14 17:56:48.774214,35.55068817497451,Operator_19,Fail,None,,False
BATCH_3833,Polishing,MACHINE_08,2025-09-14 17:51:15.732924,2025-09-14 18:08:21.168826,17.09059836336373,Operator_18,Pass,None,,False
BATCH_3833,Surface Treatment,MACHINE_09,2025-09-14 18:21:15.732924,2025-09-14 18:50:29.485135,29.22920352079763,Operator_8,Fail,None,,True
BATCH_3833,Semi-finished Inspection,MACHINE_10,2025-09-14 18:51:15.732924,2025-09-14 19:36:57.062866,45.68883237240244,Operator_8,Fail,None,,True
BATCH_3833,Silk Printing,MACHINE_11,2025-09-14 19:21:15.732924,2025-09-14 19:56:52.199658,35.60777889982352,Operator_10,Fail,None,,True
BATCH_3833,Final Assembly,MACHINE_12,2025-09-14 19:51:15.732924,2025-09-14 20:01:31.427278,10.261572566138085,Operator_4,Fail,None,,False
BATCH_3833,Quality Inspection,MACHINE_13,2025-09-14 20:21:15.732924,2025-09-14 20:51:31.333502,30.260009625463702,Operator_15,Scrap,None,,False
BATCH_3833,Warehousing,MACHINE_14,2025-09-14 20:51:15.732924,2025-09-14 21:20:13.553150,28.963670431826955,Operator_9,Fail,None,,False
BATCH_3833,Shipment,MACHINE_15,2025-09-14 21:21:15.732924,2025-09-14 21:55:49.088850,34.55593209898689,Operator_17,Pass,None,,False
BATCH_6959,Material Application,MACHINE_01,2025-09-14 14:21:15.732924,2025-09-14 15:02:08.842276,40.88515585960424,Operator_10,Fail,None,,False
BATCH_6959,Blanking,MACHINE_02,2025-09-14 14:51:15.732924,2025-09-14 15:34:55.891885,43.66931602168724,Operator_10,Fail,None,,True
BATCH_6959,Laser Cutting,MACHINE_03,2025-09-14 15:21:15.732924,2025-09-14 15:53:01.531977,31.763317555541562,Operator_12,Fail,None,,True
BATCH_6959,CNC Punching,MACHINE_04,2025-09-14 15:51:15.732924,2025-09-14 16:44:52.940606,53.62012803060814,Operator_18,Fail,None,,True
BATCH_6959,Press Brake Bending,MACHINE_05,2025-09-14 16:21:15.732924,2025-09-14 16:48:54.690766,27.649297370225742,Operator_16,Scrap,None,,True
BATCH_6959,Fitter Riveting,MACHINE_06,2025-09-14 16:51:15.732924,2025-09-14 17:38:44.667841,47.482248616830205,Operator_19,Scrap,None,,False
BATCH_6959,Welding,MACHINE_07,2025-09-14 17:21:15.732924,2025-09-14 17:33:09.003648,11.887845407167411,Operator_16,Fail,Misalignment,,True
BATCH_6959,Polishing,MACHINE_08,2025-09-14 17:51:15.732924,2025-09-14 18:39:36.290921,48.34263327828762,Operator_13,Fail,None,,True
BATCH_6959,Surface Treatment,MACHINE_09,2025-09-14 18:21:15.732924,2025-09-14 19:17:22.858332,56.11875680377761,Operator_12,Scrap,None,,False
BATCH_6959,Semi-finished Inspection,MACHINE_10,2025-09-14 18:51:15.732924,2025-09-14 19:38:50.169103,47.57393632084485,Operator_11,Pass,None,,True
BATCH_6959,Silk Printing,MACHINE_11,2025-09-14 19:21:15.732924,2025-09-14 20:17:15.614486,55.99802603954468,Operator_17,Pass,None,,True
BATCH_6959,Final Assembly,MACHINE_12,2025-09-14 19:51:15.732924,2025-09-14 20:29:47.908490,38.536259434545165,Operator_14,Pass,Misalignment,,True
BATCH_6959,Quality Inspection,MACHINE_13,2025-09-14 20:21:15.732924,2025-09-14 21:17:47.674877,56.532365875713175,Operator_12,Fail,None,,True
BATCH_6959,Warehousing,MACHINE_14,2025-09-14 20:51:15.732924,2025-09-14 21:31:22.412903,40.11133298733233,Operator_14,Fail,None,,True
BATCH_6959,Shipment,MACHINE_15,2025-09-14 21:21:15.732924,2025-09-14 22:15:01.719555,53.76644384466388,Operator_12,Scrap,None,,False
BATCH_8901,Material Application,MACHINE_01,2025-09-14 14:21:15.732924,2025-09-14 14:40:35.837759,19.3350805837916,Operator_14,Scrap,None,,False
BATCH_8901,Blanking,MACHINE_02,2025-09-14 14:51:15.732924,2025-09-14 15:42:00.847483,50.75190932325472,Operator_16,Fail,None,Power surge,False
BATCH_8901,Laser Cutting,MACHINE_03,2025-09-14 15:21:15.732924,2025-09-14 15:32:07.103479,10.856175914431516,Operator_16,Fail,None,,False
BATCH_8901,CNC Punching,MACHINE_04,2025-09-14 15:51:15.732924,2025-09-14 16:07:05.396510,15.827726426600293,Operator_5,Pass,Burr,,False
